Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Month,Week,Day,Lag_52_Sales,Lag_1_Sales,Rolling_Mean_3W,Rolling_Std_3W,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
39,2010-06-11,1371405.33,0,81.78,2.668,210.2135668,8.464,2010,2,6,23,11,1035127.1478412698,1512207.95,1409474.5066666666,89279.7946968981,0,0,1,0
39,2010-06-18,1368312.45,0,83.96,2.637,210.2108417,8.464,2010,2,6,24,18,1035127.1478412698,1371405.33,1416384.9566666668,83036.92190957445,0,0,1,0
39,2010-06-25,1280414.8,0,83.24,2.653,210.0975233,8.464,2010,2,6,25,25,1035127.1478412698,1368312.45,1417308.576666667,82199.81612490363,0,0,1,0
39,2010-07-02,1352547.7,0,81.35,2.669,209.984205,8.36,2010,3,7,26,2,1035127.1478412698,1280414.8,1340044.1933333334,51663.7192684526,0,0,1,0
39,2010-07-09,1330473.47,0,81.1,2.642,209.8708867,8.36,2010,3,7,27,9,1035127.1478412698,1352547.7,1333758.3166666667,46864.48456364027,0,0,1,0
39,2010-07-16,1339811.68,0,83.86,2.623,209.8630532,8.36,2010,3,7,28,16,1035127.1478412698,1330473.47,1321145.3233333332,36960.107626716665,0,0,1,0
39,2010-07-23,1314651.83,0,82.2,2.608,209.9958663,8.36,2010,3,7,29,23,1035127.1478412698,1339811.68,1340944.2833333332,11080.613712971173,0,0,1,0
39,2010-07-30,1308222.24,0,80.99,2.64,210.1286794,8.36,2010,3,7,30,30,1035127.1478412698,1314651.83,1328312.3266666664,12718.388985475998,0,0,1,0
39,2010-08-06,1409989.67,0,84.92,2.627,210.2614925,8.36,2010,3,8,31,6,1035127.1478412698,1308222.24,1320895.25,16694.56198438698,0,0,1,0
39,2010-08-13,1371465.66,0,85.66,2.692,210.3943056,8.36,2010,3,8,32,13,1035127.1478412698,1409989.67,1344287.9133333333,56990.13536311599,0,0,1,0
39,2010-08-20,1471816.52,0,85.73,2.664,210.3617581,8.36,2010,3,8,33,20,1035127.1478412698,1371465.66,1363225.8566666667,51381.64284479525,0,0,1,0
39,2010-08-27,1417515.93,0,84.31,2.619,210.3292106,8.36,2010,3,8,34,27,1035127.1478412698,1471816.52,1417757.2833333332,50624.358152543,0,0,1,0
39,2010-09-03,1345167.61,0,82.13,2.577,210.2966631,8.36,2010,3,9,35,3,1035127.1478412698,1417515.93,1420266.0366666664,50231.92302404267,1,0,0,0
39,2010-09-10,1279666.47,1,79.94,2.565,210.2641156,8.36,2010,3,9,36,10,1035127.1478412698,1345167.61,1411500.0199999998,63538.41342757144,1,0,0,0
39,2010-09-17,1252915.43,0,81.83,2.582,210.2924504,8.36,2010,3,9,37,17,1035127.1478412698,1279666.47,1347450.0033333334,68953.06661105611,1,0,0,0
39,2010-09-24,1199449.54,0,78.5,2.624,210.3664469,8.36,2010,3,9,38,24,1035127.1478412698,1252915.43,1292583.17,47463.112338482024,1,0,0,0
39,2010-10-01,1219583.91,0,72.74,2.603,210.4404433,8.476,2010,4,10,39,1,1035127.1478412698,1199449.54,1244010.4799999997,40843.14588193239,1,0,0,0
39,2010-10-08,1286598.59,0,64.8,2.633,210.5144398,8.476,2010,4,10,40,8,1035127.1478412698,1219583.91,1223982.96,27003.038329965715,1,0,0,0
39,2010-10-15,1238742.0,0,69.96,2.72,210.5805944,8.476,2010,4,10,41,15,1035127.1478412698,1286598.59,1235210.68,45627.690983108216,1,0,0,0
39,2010-10-22,1261109.01,0,71.73,2.725,210.6271444,8.476,2010,4,10,42,22,1035127.1478412698,1238742.0,1248308.1666666667,34516.30762981697,1,0,0,0
39,2010-10-29,1294769.08,0,75.14,2.716,210.6736944,8.476,2010,4,10,43,29,1035127.1478412698,1261109.01,1262149.8666666667,23945.26756077647,1,0,0,0
39,2010-11-05,1293707.19,0,61.62,2.689,210.7202444,8.476,2010,4,11,44,5,1035127.1478412698,1294769.08,1264873.3633333333,28202.591908279886,1,0,0,0
39,2010-11-12,1291398.71,0,62.21,2.728,210.7667944,8.476,2010,4,11,45,12,1035127.1478412698,1293707.19,1283195.0933333333,19134.477007433234,1,0,0,0
39,2010-11-19,1370659.54,0,55.5,2.771,210.65429,8.476,2010,4,11,46,19,1035127.1478412698,1291398.71,1293291.66,1723.1794362942167,1,0,0,0
39,2010-11-26,2149355.2,1,67.75,2.735,210.5152765,8.476,2010,4,11,47,26,1035127.1478412698,1370659.54,1318588.48,45109.63020376128,1,0,0,0
39,2010-12-03,1431910.98,0,53.55,2.708,210.376263,8.476,2010,4,12,48,3,1035127.1478412698,2149355.2,1603804.4833333334,474119.9828468608,0,0,0,1
39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,4,12,49,10,1035127.1478412698,1431910.98,1650641.906666667,432982.8477388603,0,0,0,1
39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,4,12,50,17,1035127.1478412698,1630564.48,1737276.8866666667,370435.1569509788,0,0,0,1
39,2010-12-24,2405395.22,0,58.86,2.886,210.1805602,8.476,2010,4,12,51,24,1035127.1478412698,1842172.46,1634882.64,205164.82489034717,0,0,0,1
39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,4,12,52,31,1035127.1478412698,2405395.22,1989408.7299999997,450868.72129537136,0,0,0,1
39,2011-01-07,1224475.12,0,52.74,2.976,210.1842358,8.395,2011,1,1,1,7,1035127.1478412698,1230012.16,1855891.2899999998,632850.0778629517,0,0,0,1
39,2011-01-14,1193199.39,0,41.74,2.983,210.2379731,8.395,2011,1,1,2,14,1035127.1478412698,1224475.12,1649992.1766666668,732227.1781792958,0,0,0,1
39,2011-01-21,1243370.74,0,50.25,3.016,210.6031072,8.395,2011,1,1,3,21,1035127.1478412698,1193199.39,1215895.5566666666,19849.475786796702,0,0,0,1
39,2011-01-28,1158698.44,0,47.94,3.01,210.9682412,8.395,2011,1,1,4,28,1035127.1478412698,1243370.74,1220348.4166666667,25338.96901032151,0,0,0,1
39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,1,2,5,4,1230596.8,1158698.44,1198422.8566666665,42577.142339936465,0,0,0,1
39,2011-02-11,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,1,2,6,11,1266229.07,1343773.94,1248614.3733333333,92649.1065416325,0,0,0,1
39,2011-02-18,1335233.74,0,58.2,3.045,212.0063522,8.395,2011,1,2,7,18,1230591.97,1227893.89,1243455.423333333,93513.9356717771,0,0,0,1
39,2011-02-25,1240921.19,0,67.77,3.065,212.2912786,8.395,2011,1,2,8,25,1168582.02,1335233.74,1302300.5233333334,64579.362547259145,0,0,0,1
39,2011-03-04,1316385.43,0,63.56,3.288,212.576205,8.395,2011,1,3,9,4,1266254.21,1240921.19,1268016.2733333332,58575.323346399935,0,1,0,0
39,2011-03-11,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,1,3,10,11,1244391.83,1316385.43,1297513.4533333334,49908.19471144527,0,1,0,0
39,2011-03-18,1348410.05,0,65.28,3.488,213.1096787,8.395,2011,1,3,11,18,1301590.13,1283716.81,1280341.1433333333,37845.200802442734,0,1,0,0
39,2011-03-25,1284334.79,0,71.17,3.473,213.3436744,8.395,2011,1,3,12,25,1235094.66,1348410.05,1316170.7633333334,32347.154229657823,0,1,0,0
39,2011-04-01,1316849.36,0,66.57,3.524,213.5776701,8.3,2011,2,4,13,1,1463942.62,1284334.79,1305487.2166666668,37173.548268095845,0,1,0,0
39,2011-04-08,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,2,4,14,8,1327035.27,1316849.36,1316531.4000000001,32038.813335353734,0,1,0,0
39,2011-04-15,1348031.55,0,73.19,3.743,214.026217,8.3,2011,2,4,15,15,1242874.98,1350646.16,1317276.7700000003,33157.75108929786,0,1,0,0
39,2011-04-22,1563140.85,0,74.98,3.807,214.1921572,8.3,2011,2,4,16,22,1280231.85,1348031.55,1338509.0233333334,18803.319072642385,0,1,0,0
39,2011-04-29,1379651.87,0,76.47,3.81,214.3580974,8.3,2011,2,4,17,29,1263836.59,1563140.85,1420606.1866666668,123445.56182796812,0,1,0,0
39,2011-05-06,1370920.87,0,68.75,3.906,214.5240376,8.3,2011,2,5,18,6,1355704.21,1379651.87,1430274.7566666666,116146.50329420943,0,1,0,0
39,2011-05-13,1325022.77,0,77.39,3.899,214.6899778,8.3,2011,2,5,19,13,1226997.7,1370920.87,1437904.53,108545.65618027496,0,1,0,0
39,2011-05-20,1373907.21,0,73.31,3.907,214.465412,8.3,2011,2,5,20,20,1350673.98,1325022.77,1358531.8366666667,29346.222106139398,0,1,0,0
39,2011-05-27,1406124.14,0,82.1,3.786,214.2408462,8.3,2011,2,5,21,27,1365541.59,1373907.21,1356616.95,27402.0749953854,0,1,0,0
39,2011-06-03,1541745.59,0,83.59,3.699,214.0162805,8.3,2011,2,6,22,3,1512207.95,1406124.14,1368351.3733333333,40835.13860352098,0,0,1,0
39,2011-06-10,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,2,6,23,10,1371405.33,1541745.59,1440592.3133333332,89070.03805971045,0,0,1,0
39,2011-06-17,1451392.67,0,85.21,3.637,213.7481256,8.3,2011,2,6,24,17,1368312.45,1442092.08,1463320.6033333335,70258.67972863343,0,0,1,0
39,2011-06-24,1363167.95,0,84.06,3.594,213.8402689,8.3,2011,2,6,25,24,1280414.8,1451392.67,1478410.1133333333,55046.909059747355,0,0,1,0
39,2011-07-01,1429829.36,0,84.93,3.524,213.9324122,8.177,2011,3,7,26,1,1352547.7,1363167.95,1418884.2333333334,48475.28664120341,0,0,1,0
39,2011-07-08,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,3,7,27,8,1330473.47,1429829.36,1414796.6600000001,45993.334916449516,0,0,1,0
39,2011-07-15,1380257.12,0,85.96,3.575,214.1083654,8.177,2011,3,7,28,15,1339811.68,1414564.53,1402520.6133333333,34924.60224972963,0,0,1,0
39,2011-07-22,1416005.59,0,84.6,3.651,214.1713416,8.177,2011,3,7,29,22,1314651.83,1380257.12,1408217.0033333332,25388.38446498755,0,0,1,0
39,2011-07-29,1426418.53,0,86.24,3.682,214.2343177,8.177,2011,3,7,30,29,1308222.24,1416005.59,1403609.08,20236.222235429323,0,0,1,0
39,2011-08-05,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,3,8,31,5,1409989.67,1426418.53,1407560.4133333333,24211.76779987411,0,0,1,0
39,2011-08-12,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,3,8,32,12,1371465.66,1518790.89,1453738.3366666667,56577.23350650994,0,0,1,0
39,2011-08-19,1629066.9,0,87.93,3.554,214.4239935,8.177,2011,3,8,33,19,1471816.52,1514055.97,1486421.7966666666,52018.25520771129,0,0,1,0
39,2011-08-26,1573898.63,0,86.49,3.523,214.4878416,8.177,2011,3,8,34,26,1417515.93,1629066.9,1553971.2533333332,65077.81479171621,0,0,1,0
39,2011-09-02,1465089.85,0,88.65,3.533,214.5516896,8.177,2011,3,9,35,2,1345167.61,1573898.63,1572340.5,57521.29459329464,1,0,0,0
39,2011-09-09,1429345.86,1,79.15,3.546,214.6155376,8.177,2011,3,9,36,9,1279666.47,1465089.85,1556018.46,83437.96252963612,1,0,0,0
39,2011-09-16,1372500.63,0,83.11,3.526,214.7934111,8.177,2011,3,9,37,16,1252915.43,1429345.86,1489444.78,75291.08705648046,1,0,0,0
39,2011-09-23,1338657.95,0,78.75,3.467,215.1233185,8.177,2011,3,9,38,23,1199449.54,1372500.63,1422312.1133333333,46693.640992964254,1,0,0,0
39,2011-09-30,1311775.83,0,81.51,3.355,215.4532259,8.177,2011,3,9,39,30,1219583.91,1338657.95,1380168.1466666667,45827.583003217616,1,0,0,0
39,2011-10-07,1443884.39,0,71.68,3.285,215.7831333,7.716,2011,4,10,40,7,1286598.59,1311775.83,1340978.1366666667,30428.81501776998,1,0,0,0
39,2011-10-14,1384721.84,0,73.79,3.274,216.0885258,7.716,2011,4,10,41,14,1238742.0,1443884.39,1364772.7233333334,69818.72203074525,1,0,0,0
39,2011-10-21,1465283.29,0,67.65,3.353,216.2468287,7.716,2011,4,10,42,21,1261109.01,1384721.84,1380127.3533333333,66174.0121733266,1,0,0,0
39,2011-10-28,1472663.1,0,71.05,3.372,216.4051315,7.716,2011,4,10,43,28,1294769.08,1465283.29,1431296.5066666666,41729.82041221124,1,0,0,0
39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,4,11,44,4,1293707.19,1472663.1,1440889.4100000001,48782.29534049495,1,0,0,0
39,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,4,11,45,11,1291398.71,1553629.59,1497191.9933333334,49015.47854546195,1,0,0,0
39,2011-11-18,1510397.27,0,66.09,3.308,216.9395861,7.716,2011,4,11,46,18,1370659.54,1456957.38,1494416.6900000002,51877.67395505227,1,0,0,0
39,2011-11-25,2338832.4,1,66.36,3.236,217.1812533,7.716,2011,4,11,47,25,2149355.2,1510397.27,1506994.7466666668,48425.8393871088,1,0,0,0
39,2011-12-02,1632894.58,0,53.14,3.172,217.4229206,7.716,2011,4,12,48,2,1431910.98,2338832.4,1768729.0166666666,494446.51503159374,0,0,0,1
39,2011-12-09,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,4,12,49,9,1630564.48,1632894.58,1827374.75,447149.96762490174,0,0,0,1
39,2011-12-16,1991824.05,0,58.58,3.159,217.8781339,7.716,2011,4,12,50,16,1842172.46,1781528.77,1917751.9166666667,372162.07583849016,0,0,0,1
39,2011-12-23,2405395.22,0,54.62,3.112,218.0541851,7.716,2011,4,12,51,23,2207742.13,1991824.05,1802082.4666666668,180345.3130625221,0,0,0,1
39,2011-12-30,1537139.56,1,47.6,3.129,218.2302364,7.716,2011,4,12,52,30,1230012.16,2405395.22,2109278.553333333,399638.7979755609,0,0,0,1
39,2012-01-06,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,1,1,1,6,1224475.12,1537139.56,2027815.4833333336,509625.72030396026,0,0,0,1
39,2012-01-13,1369125.37,0,54.66,3.261,218.5823389,7.244,2012,1,1,2,13,1193199.39,1478537.93,1856720.11,604990.2133856826,0,0,0,1
39,2012-01-20,1394841.03,0,58.04,3.268,218.6755292,7.244,2012,1,1,3,20,1243370.74,1369125.37,1461600.9533333334,85278.0035782631,0,0,0,1
39,2012-01-27,1320301.61,0,60.65,3.29,218.7687195,7.244,2012,1,1,4,27,1158698.44,1394841.03,1414168.11,57209.51920295267,0,0,0,1
39,2012-02-03,1396150.15,0,60.69,3.36,218.8619099,7.244,2012,1,2,5,3,1343773.94,1320301.61,1361422.6700000002,37861.98586909286,0,0,0,1
39,2012-02-10,1442988.44,1,52.89,3.409,218.9551002,7.244,2012,1,2,6,10,1227893.89,1396150.15,1370430.93,43418.19885186609,0,0,0,1
39,2012-02-17,1511041.69,0,52.75,3.51,219.1148297,7.244,2012,1,2,7,17,1335233.74,1442988.44,1386480.0666666667,61912.41755590889,0,0,0,1
39,2012-02-24,1412065.04,0,61.1,3.555,219.3244636,7.244,2012,1,2,8,24,1240921.19,1511041.69,1450060.093333333,57771.29651948992,0,0,0,1
39,2012-03-02,1453047.02,0,64.05,3.63,219.5340975,7.244,2012,1,3,9,2,1316385.43,1412065.04,1455365.0566666666,50635.75605627531,0,1,0,0
39,2012-03-09,1470764.35,0,61.64,3.669,219.7437314,7.244,2012,1,3,10,9,1283716.81,1453047.02,1458717.9166666667,49731.414750220225,0,1,0,0
39,2012-03-16,1522421.07,0,65.81,3.734,219.8956335,7.244,2012,1,3,11,16,1348410.05,1470764.35,1445292.1366666667,30108.23658492854,0,1,0,0
39,2012-03-23,1469593.37,0,67.91,3.787,219.9705599,7.244,2012,1,3,12,23,1284334.79,1522421.07,1482077.4800000002,36044.138027535926,0,1,0,0
39,2012-03-30,1499727.02,0,69.11,3.845,220.0454862,7.244,2012,1,3,13,30,1316849.36,1469593.37,1487592.93,30167.7360840112,0,1,0,0
39,2012-04-06,1764847.94,0,73.49,3.891,220.1204125,6.989,2012,2,4,14,6,1350646.16,1499727.02,1497247.1533333336,26501.01461898345,0,1,0,0
39,2012-04-13,1580732.73,0,71.59,3.891,220.1953389,6.989,2012,2,4,15,13,1348031.55,1764847.94,1578056.11,162466.61205195944,0,1,0,0
39,2012-04-20,1433391.04,0,70.04,3.877,220.2483937,6.989,2012,2,4,16,20,1563140.85,1580732.73,1615102.5633333332,135861.1042128393,0,1,0,0
39,2012-04-27,1456997.2,0,69.11,3.814,220.3014485,6.989,2012,2,4,17,27,1379651.87,1433391.04,1592990.57,166068.0888084802,0,1,0,0
39,2012-05-04,1512227.34,0,77.15,3.749,220.3545033,6.989,2012,2,5,18,4,1370920.87,1456997.2,1490373.6566666665,79138.38700485483,0,1,0,0
39,2012-05-11,1470792.41,0,75.52,3.688,220.4075581,6.989,2012,2,5,19,11,1325022.77,1512227.34,1467538.5266666666,40461.46593170242,0,1,0,0
39,2012-05-18,1522978.54,0,72.36,3.63,220.4252149,6.989,2012,2,5,20,18,1373907.21,1470792.41,1480005.6500000001,28744.650538454294,0,1,0,0
39,2012-05-25,1596036.66,0,78.31,3.561,220.4287124,6.989,2012,2,5,21,25,1406124.14,1522978.54,1501999.43,27555.501235143944,0,1,0,0
39,2012-06-01,1640476.77,0,80.33,3.501,220.4322099,6.989,2012,2,6,22,1,1541745.59,1596036.66,1529935.8699999999,62911.31750378432,0,0,1,0
39,2012-06-08,1623442.24,0,81.12,3.452,220.4357073,6.989,2012,2,6,23,8,1442092.08,1640476.77,1586497.3233333332,59327.12466749741,0,0,1,0
39,2012-06-15,1587499.82,0,81.33,3.393,220.4494148,6.989,2012,2,6,24,15,1451392.67,1623442.24,1619985.2233333334,22420.840023909128,0,0,1,0
39,2012-06-22,1532316.79,0,79.84,3.346,220.4886472,6.989,2012,2,6,25,22,1363167.95,1587499.82,1617139.61,27044.99337239321,0,0,1,0
39,2012-06-29,1492388.98,0,85.72,3.286,220.5278796,6.989,2012,2,6,26,29,1429829.36,1532316.79,1581086.2833333332,45900.0217740273,0,0,1,0
39,2012-07-06,1659221.99,0,81.05,3.227,220.567112,6.623,2012,3,7,27,6,1414564.53,1492388.98,1537401.8633333333,47758.888696032904,0,0,1,0
39,2012-07-13,1471261.76,0,78.16,3.256,220.6063444,6.623,2012,3,7,28,13,1380257.12,1659221.99,1561309.2533333332,87113.34859833833,0,0,1,0
39,2012-07-20,1582168.27,0,80.32,3.311,220.6148749,6.623,2012,3,7,29,20,1416005.59,1471261.76,1540957.576666667,102963.31119403573,0,0,1,0
39,2012-07-27,1487797.54,0,82.89,3.407,220.6234054,6.623,2012,3,7,30,27,1426418.53,1582168.27,1570884.0066666666,94486.840166474,0,0,1,0
39,2012-08-03,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,3,8,31,3,1518790.89,1487797.54,1513742.5233333334,59832.433597672345,0,0,1,0
39,2012-08-10,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,3,8,32,10,1514055.97,1608277.74,1559414.5166666666,63381.14558822066,0,0,1,0
39,2012-08-17,1720221.91,0,84.72,3.571,220.7199609,6.623,2012,3,8,33,17,1629066.9,1641867.92,1579314.4000000001,81015.90458855817,0,0,1,0
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,3,8,34,24,1573898.63,1720221.91,1656789.1900000002,57444.38634937596,0,0,1,0
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,3,8,35,31,1465089.85,1724669.75,1695586.5266666666,46574.803776525565,0,0,1,0
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,3,9,36,7,1429345.86,1710923.94,1718605.2,7014.0670481893785,1,0,0,0
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,3,9,37,14,1372500.63,1609811.75,1681801.8133333332,62722.9123781053,1,0,0,0
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,3,9,38,21,1338657.95,1447614.08,1589449.923333333,132830.61989694615,1,0,0,0
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,3,9,39,28,1311775.83,1555672.51,1537699.4466666665,82579.01847651658,1,0,0,0
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,4,10,40,5,1443884.39,1495607.07,1499631.22,54141.49435444868,1,0,0,0
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,4,10,41,12,1384721.84,1574408.67,1541896.0833333333,41167.52955201649,1,0,0,0
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,4,10,42,19,1465283.29,1494417.07,1521477.6033333335,45843.509778953325,1,0,0,0
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,4,10,43,26,1472663.1,1577486.33,1548770.6900000002,47096.7621296497,1,0,0,0
40,2010-02-05,1001943.8,0,18.51,2.788,131.5279032,5.892,2010,1,2,5,5,1035127.1478412698,1047210.4649170579,1047132.9692296297,71789.19285307507,0,0,0,1
40,2010-02-12,955338.29,1,20.84,2.771,131.5866129,5.892,2010,1,2,6,12,1035127.1478412698,1001943.8,1047132.9692296297,71789.19285307507,0,0,0,1
40,2010-02-19,916289.2,0,27.84,2.747,131.637,5.892,2010,1,2,7,19,1035127.1478412698,955338.29,1047132.9692296297,71789.19285307507,0,0,0,1
40,2010-02-26,863917.41,0,33.32,2.753,131.686,5.892,2010,1,2,8,26,1035127.1478412698,916289.2,957857.0966666667,42882.81608707662,0,0,0,1
40,2010-03-05,990152.28,0,34.78,2.766,131.735,5.892,2010,1,3,9,5,1035127.1478412698,863917.41,911848.2999999999,45871.946978530366,0,1,0,0
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,1,3,10,12,1035127.1478412698,990152.28,923452.9633333334,63421.606963252154,0,1,0,0
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,1,3,11,19,1035127.1478412698,899352.4,917807.3633333333,65109.52199721047,0,1,0,0
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,1,3,12,26,1035127.1478412698,894865.3,928123.3266666667,53765.47968096382,0,1,0,0
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,2,4,13,2,1035127.1478412698,873354.58,889190.7600000001,13896.832889072508,0,1,0,0
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,2,4,14,9,1035127.1478412698,1041202.13,936474.0033333333,91332.70583455659,0,1,0,0
40,2010-04-16,882636.96,0,43.3,2.885,131.9809,5.435,2010,2,4,15,16,1035127.1478412698,919839.19,944798.6333333333,86662.73921866911,0,1,0,0
40,2010-04-23,844958.49,0,45.85,2.895,132.0226667,5.435,2010,2,4,16,23,1035127.1478412698,882636.96,947892.7599999999,82921.53144142307,0,1,0,0
40,2010-04-30,816838.31,0,46.5,2.935,132.0644333,5.435,2010,2,4,17,30,1035127.1478412698,844958.49,882478.2133333333,37440.60240568555,0,1,0,0
40,2010-05-07,1009797.06,0,60.05,2.981,132.1062,5.435,2010,2,5,18,7,1035127.1478412698,816838.31,848144.5866666666,33014.829916760405,0,1,0,0
40,2010-05-14,907262.47,0,45.5,2.983,132.152129,5.435,2010,2,5,19,14,1035127.1478412698,1009797.06,890531.2866666667,104239.76998922548,0,1,0,0
40,2010-05-21,885613.91,0,56.75,2.961,132.2230323,5.435,2010,2,5,20,21,1035127.1478412698,907262.47,911299.2799999999,96542.69354344066,0,1,0,0
40,2010-05-28,1008483.07,0,67.88,2.906,132.2939355,5.435,2010,2,5,21,28,1035127.1478412698,885613.91,934224.48,66336.838735432,0,1,0,0
40,2010-06-04,1052429.03,0,65.7,2.857,132.3648387,5.435,2010,2,6,22,4,1035127.1478412698,1008483.07,933786.4833333334,65588.49047093962,0,0,1,0
40,2010-06-11,1007574.67,0,59.42,2.83,132.4357419,5.435,2010,2,6,23,11,1035127.1478412698,1052429.03,982175.3366666666,86463.25051723963,0,0,1,0
40,2010-06-18,973105.3,0,60.97,2.805,132.4733333,5.435,2010,2,6,24,18,1035127.1478412698,1007574.67,1022828.9233333333,25638.467849084547,0,0,1,0
40,2010-06-25,940405.03,0,69.72,2.81,132.4976,5.435,2010,2,6,25,25,1035127.1478412698,973105.3,1011036.3333333334,39775.00308049317,0,0,1,0
40,2010-07-02,1087578.78,0,65.47,2.815,132.5218667,5.326,2010,3,7,26,2,1035127.1478412698,940405.03,973695.0,33588.70262454198,0,0,1,0
40,2010-07-09,1058250.91,0,76.67,2.806,132.5461333,5.326,2010,3,7,27,9,1035127.1478412698,1087578.78,1000363.0366666667,77280.43949414135,0,0,1,0
40,2010-07-16,959229.09,0,74.25,2.796,132.5667742,5.326,2010,3,7,28,16,1035127.1478412698,1058250.91,1028744.9066666666,77897.24864714824,0,0,1,0
40,2010-07-23,922341.82,0,71.79,2.784,132.5825806,5.326,2010,3,7,29,23,1035127.1478412698,959229.09,1035019.5933333334,67254.60048445938,0,0,1,0
40,2010-07-30,953393.02,0,71.35,2.792,132.5983871,5.326,2010,3,7,30,30,1035127.1478412698,922341.82,979940.6066666666,70281.89936343662,0,0,1,0
40,2010-08-06,1057295.87,0,69.16,2.792,132.6141935,5.326,2010,3,8,31,6,1035127.1478412698,953393.02,944987.9766666666,19828.04168569432,0,0,1,0
40,2010-08-13,924011.76,0,67.47,2.81,132.63,5.326,2010,3,8,32,13,1035127.1478412698,1057295.87,977676.9033333333,70678.34990406076,0,0,1,0
40,2010-08-20,932397.0,0,67.05,2.796,132.6616129,5.326,2010,3,8,33,20,1035127.1478412698,924011.76,978233.5500000002,70028.22604231603,0,0,1,0
40,2010-08-27,922328.02,0,62.57,2.77,132.6932258,5.326,2010,3,8,34,27,1035127.1478412698,932397.0,971234.8766666666,74648.83785166682,0,0,1,0
40,2010-09-03,976453.34,0,70.66,2.735,132.7248387,5.326,2010,3,9,35,3,1035127.1478412698,922328.02,926245.5933333334,5393.38465909253,1,0,0,0
40,2010-09-10,967310.82,1,62.75,2.717,132.7564516,5.326,2010,3,9,36,10,1035127.1478412698,976453.34,943726.12,28786.26905759758,1,0,0,0
40,2010-09-17,855046.95,0,55.34,2.716,132.7670667,5.326,2010,3,9,37,17,1035127.1478412698,967310.82,955364.0599999999,28972.942069261804,1,0,0,0
40,2010-09-24,844373.31,0,55.63,2.718,132.7619333,5.326,2010,3,9,38,24,1035127.1478412698,855046.95,932937.0366666666,67609.50834530027,1,0,0,0
40,2010-10-01,891152.33,0,62.01,2.717,132.7568,5.287,2010,4,10,39,1,1035127.1478412698,844373.31,888910.36,68106.20929013062,1,0,0,0
40,2010-10-08,972405.38,0,52.02,2.776,132.7516667,5.287,2010,4,10,40,8,1035127.1478412698,891152.33,863524.1966666667,24514.627497184272,1,0,0,0
40,2010-10-15,917883.17,0,44.56,2.878,132.7633548,5.287,2010,4,10,41,15,1035127.1478412698,972405.38,902643.6733333333,64784.959410534604,1,0,0,0
40,2010-10-22,882180.91,0,41.25,2.919,132.8170968,5.287,2010,4,10,42,22,1035127.1478412698,917883.17,927146.96,41411.084113419405,1,0,0,0
40,2010-10-29,875038.84,0,47.1,2.938,132.8708387,5.287,2010,4,10,43,29,1035127.1478412698,882180.91,924156.4866666667,45438.19564194234,1,0,0,0
40,2010-11-05,968270.66,0,36.45,2.938,132.9245806,5.287,2010,4,11,44,5,1035127.1478412698,875038.84,891700.9733333333,22953.929025119334,1,0,0,0
40,2010-11-12,935481.32,0,38.5,2.961,132.9783226,5.287,2010,4,11,45,12,1035127.1478412698,968270.66,908496.8033333333,51888.70538543646,1,0,0,0
